Silhouette,Calinski_Harabasz,Davies_Bouldin,ARI_language,Method
0.11240255832672119,1436.7868917834157,1.8505378619760944,0.0002796358186050335,kmeans
0.0660317912697792,1066.4035326851922,2.2871124642889433,0.0012262097747533433,agg
0.17424818873405457,126.99543697255905,2.73164496268658,0.0029739834093920107,dbscan
