Silhouette,Calinski_Harabasz,Davies_Bouldin,ARI_language,Method
0.017963655292987823,490.16951294377685,6.365678309476098,-0.01085635161709606,kmeans
0.01519132498651743,490.2830655828705,6.347783147104228,-0.011216625095169196,agg
,,,0.0,dbscan
